amostra,tamanho,arquivo,teor_carbono,teor_nitrogenio,qtd_mat_org,nitrog_calc,classe,class
C3,256x256,C3A-93.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-101.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-102.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-103.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-104.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-105.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-106.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-107.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-108.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-109.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-117.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-118.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-119.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-120.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-121.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-122.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-123.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-124.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-125.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-133.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-134.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-135.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-136.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-137.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-138.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-139.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-140.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-150.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-151.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-152.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-153.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-154.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-155.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-167.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-168.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-169.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-170.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-39.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-40.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-41.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-42.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-54.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-55.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-56.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-57.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-58.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-59.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-69.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-70.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-71.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-72.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-73.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-74.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-75.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-76.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-85.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-86.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-87.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-88.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-89.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-90.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-91.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-92.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C3,256x256,C3B-93.png,4.95,0.34,8.5338,0.42669,Cambisolo,1
C37,256x256,C37A-101.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-102.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-103.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-104.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-105.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-106.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-107.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-108.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-109.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-117.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-118.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-119.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-120.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-121.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-122.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-123.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-124.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-125.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-133.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-134.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-135.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-136.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-137.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-138.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-139.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-140.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-150.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-151.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-152.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-153.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-154.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-155.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-156.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-167.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-168.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-169.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-170.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-39.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-40.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-41.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-42.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-54.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-55.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-56.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-57.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-58.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-59.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-69.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-70.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-71.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-72.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-73.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-74.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-75.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-76.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-85.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-86.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-87.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-88.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-89.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-90.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-91.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-92.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37A-93.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-101.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-102.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-103.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-104.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-105.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-106.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-107.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-108.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-109.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-117.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-118.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-119.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-120.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-121.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-122.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-123.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-124.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-125.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-133.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-134.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-135.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-136.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-137.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-138.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-139.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-140.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-150.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-151.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-152.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-153.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-154.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-155.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-156.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-167.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-168.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-169.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-170.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-40.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-41.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-42.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-54.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-55.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-56.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-57.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-58.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-59.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-69.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-70.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-71.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-72.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-73.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-74.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-75.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-76.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-85.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-86.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-87.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-88.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-89.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-90.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-91.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-92.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C37,256x256,C37B-93.png,1.09,0.09,1.87916,0.093958,Cambisolo,1
C39,256x256,C39A-101.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-102.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-103.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-104.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-105.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-106.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-107.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-108.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-109.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-117.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-118.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-119.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-120.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-121.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-122.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-123.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-124.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-133.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-134.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-135.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-136.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-137.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-138.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-139.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-140.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-150.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-151.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-152.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-153.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-154.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-155.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-167.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-168.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-169.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-170.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-39.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-40.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-41.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-42.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-54.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-55.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-56.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-57.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-58.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-59.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-60.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-69.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-70.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-71.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-72.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-73.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-74.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-75.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-76.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-85.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-86.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-87.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-88.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-89.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-90.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-91.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-92.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39A-93.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-101.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-102.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-103.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-104.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-105.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-106.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-107.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-108.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-109.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-117.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-118.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-119.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-120.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-121.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-122.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-123.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-124.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-125.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-133.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-134.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-135.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-136.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-137.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-138.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-139.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-140.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-150.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-151.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-152.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-153.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-154.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-155.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-156.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-167.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-168.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-169.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-170.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-171.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-41.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-42.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-54.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-55.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-56.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-57.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-58.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-59.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-69.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-70.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-71.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-72.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-73.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-74.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-75.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-76.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-85.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-86.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-87.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-88.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-89.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-90.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-91.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C39,256x256,C39B-92.png,1.68,0.14,2.89632,0.144816,Cambisolo,1
C4,256x256,C4A-101.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-102.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-103.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-104.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-105.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-106.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-107.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-108.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-109.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-117.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-118.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-119.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-120.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-121.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-122.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
C4,256x256,C4A-123.png,3.52,0.21,6.06848,0.303424,Cambisolo,1
